MacroPlot Purpose,MacroPlot Name,Monitoring Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Lifecycle,Preferred_Lifeform,Family,Genus,ScientificName,Native Species,Invasive Species,Visited,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,3,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,4,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,5,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,6,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,7,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,8,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,9,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,10,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,11,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,12,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,13,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,14,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,15,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,16,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,17,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,18,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,19,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,20,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,21,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,22,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,23,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,24,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,25,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,26,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,27,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,28,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,29,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,30,1,1,L,,X,1,4,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,31,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,32,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,33,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,34,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,35,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,36,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,37,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,38,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,39,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Post,5/27/1993 12:00:00 AM,40,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,1,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,2,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,3,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,4,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,5,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,6,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,7,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,8,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,9,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,10,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,11,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,12,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,13,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,14,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,15,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year1,10/11/1994 12:00:00 AM,16,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,1,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,3,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,4,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,5,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,6,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,7,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,8,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,9,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,10,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,11,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,12,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,13,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year2,10/18/1995 12:00:00 AM,14,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,2,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,3,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,4,1,1,L,,X,6,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,5,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,6,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,7,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,8,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,01Year5,5/31/1998 12:00:00 AM,9,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,02Pre,9/13/2023 11:01:53 PM,,,,,,,,,,,,,,1,1,10,25,250,Brannfors; Humphrey; Tumicki ,Humphrey,New Seedling data collected 09/13/2023,,,,,,,,,,False,False,True,
PIED,PIED 09,02Pre,9/13/2023 11:01:53 PM,1,1,1,L,,,23,0.6,1,,,,,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,02Pre,9/13/2023 11:01:53 PM,2,1,1,L,,,8,1,1,,,,,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,02Pre,9/13/2023 11:01:53 PM,3,1,1,L,,,3,2,1,,,,,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,02Pre,9/13/2023 11:01:53 PM,4,1,1,L,,,3,0.6,1,,,,,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,02Pre,9/13/2023 11:01:53 PM,5,1,1,L,,,5,1,1,,,,,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,02Pre,9/13/2023 11:01:53 PM,6,1,1,L,,,6,2,1,,,,,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,02Pre,9/13/2023 11:01:53 PM,7,1,1,L,,,3,3,1,,,,,,,,,,,,,,,,JUOS,Perennial,Tree,Cupressaceae,Juniperus,Juniperus osteosperma,True,False,,
PIED,PIED 09,02Pre,9/13/2023 11:01:53 PM,8,1,1,L,,,3,1,1,,,,,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,1,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,3,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,4,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,5,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,6,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,7,1,1,L,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,Perennial,Tree,Fagaceae,Quercus,Quercus gambelii,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,8,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,9,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,10,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,11,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,12,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,13,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,14,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,15,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,16,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,17,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,18,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,19,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,20,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,21,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,22,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,23,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,24,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
PIED,PIED 09,Pre,10/9/1992 12:00:00 AM,25,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,Perennial,Tree,Pinaceae,Pinus,Pinus edulis,True,False,,
